Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Population,Referred a Friend,Number of Referrals,Tenure in Months,Internet Service,Phone Service,Avg Monthly GB Download,Unlimited Data,Contract,Monthly Charge,Monthly Extra Data Charge,Monthly Long Distance Charge,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Add-on Services,Streaming TV,Streaming Movies,Streaming Music,Streaming Services,Satisfaction Score,Customer Status,Churn,Churn Reason
0,54,0,1,1,2,Pico Rivera,90660,63288,1,3,72,0,1,0,0,Two Year,25.8208,0.0,47.69,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,36,0,0,0,0,Santa Fe Springs,90670,16271,0,0,2,1,1,12,0,Month-to-Month,84.25,5.0,46.78,1,1,0,0,2,1,0,0,1,3,Joined,0,
0,39,0,1,0,0,Harbor City,90710,24660,1,4,68,1,1,20,1,Two Year,94.0125,0.0,38.38,1,1,1,1,4,1,1,1,3,3,Stayed,0,
1,54,0,1,0,0,Lakewood,90715,20890,1,10,57,0,1,0,0,Two Year,19.8991,0.0,23.28,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,45,0,1,0,0,Hawaiian Gardens,90716,14852,1,9,54,1,0,9,1,Month-to-Month,30.025,0.0,0.0,0,1,0,0,1,0,0,0,0,4,Stayed,0,
1,60,0,1,0,0,Los Alamitos,90720,21343,1,8,44,1,1,20,0,One Year,61.8682,3.4091,44.87,1,1,1,0,3,0,0,0,0,3,Stayed,0,
0,64,0,1,1,1,Paramount,90723,55306,1,10,42,1,1,17,1,Month-to-Month,72.8167,0.0,16.67,1,1,0,0,2,1,0,0,1,3,Stayed,0,
0,27,0,1,1,1,San Pedro,90731,58639,1,1,72,0,1,0,0,Two Year,24.5778,0.0,35.33,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,26,0,1,0,0,San Pedro,90732,21279,1,3,71,1,1,76,1,Two Year,88.6444,0.0,9.5,1,1,1,1,4,1,1,1,3,3,Stayed,0,
1,20,0,1,0,0,Sunset Beach,90742,1107,1,5,23,1,1,48,1,Month-to-Month,71.4239,0.0,14.53,0,0,0,1,1,1,1,1,3,5,Stayed,0,
1,35,0,0,0,0,Surfside,90743,174,0,0,30,0,1,0,0,Two Year,19.2833,0.0,9.27,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,40,0,0,0,0,Wilmington,90744,53323,0,0,35,0,1,0,0,One Year,27.2829,0.0,49.13,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,54,0,0,0,0,Carson,90746,25566,0,0,1,1,1,27,0,Month-to-Month,43.85,10.0,15.9,0,0,0,0,0,0,0,0,0,4,Joined,0,
0,22,0,0,0,0,Long Beach,90802,38427,0,0,22,1,1,42,1,Month-to-Month,67.7455,0.0,15.77,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,26,0,1,0,0,Long Beach,90803,31352,1,5,7,1,0,58,1,Two Year,40.0,0.0,0.0,1,1,1,0,3,0,0,0,0,4,Stayed,0,
1,46,0,0,0,0,Long Beach,90804,43467,0,0,36,1,0,9,1,Two Year,52.8125,0.0,0.0,1,1,1,1,4,0,1,1,2,3,Stayed,0,
1,39,0,1,1,1,Long Beach,90805,91664,1,7,34,0,1,0,0,Month-to-Month,21.0706,0.0,9.66,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,25,0,1,0,0,Long Beach,90806,49647,1,1,72,1,1,48,1,Two Year,65.5556,0.0,32.67,1,1,1,0,3,0,0,0,0,3,Stayed,0,
0,48,0,1,1,1,Long Beach,90807,31556,1,9,36,0,1,0,0,Two Year,25.8597,0.0,34.79,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,35,0,1,1,1,Long Beach,90814,19034,1,3,71,1,1,19,0,One Year,95.3641,0.0,34.53,1,1,1,1,4,0,0,0,0,3,Stayed,0,
0,33,0,1,0,0,Long Beach,90822,425,1,1,17,1,1,5,1,One Year,93.4265,0.0,28.83,0,0,1,0,1,1,1,1,3,5,Stayed,0,
0,26,0,0,0,0,Altadena,91001,36243,0,0,1,1,1,52,1,Month-to-Month,75.5,0.0,5.63,0,0,1,1,2,1,1,1,3,5,Joined,0,
0,44,0,1,1,3,Arcadia,91006,30028,1,7,12,0,1,0,0,Two Year,21.5292,0.0,4.71,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,51,0,1,0,0,Arcadia,91007,30933,1,6,72,0,1,0,0,Two Year,20.8646,0.0,43.91,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,33,0,0,0,0,Duarte,91010,27414,0,0,1,0,1,0,0,Month-to-Month,19.2,0.0,35.88,0,0,0,0,0,0,0,0,0,3,Joined,0,
0,50,0,1,1,4,Monrovia,91016,41067,1,9,60,1,1,57,1,Month-to-Month,74.2217,0.0,38.44,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,38,0,1,0,0,Montrose,91020,7527,1,10,61,1,0,17,1,Two Year,53.1869,0.0,0.0,0,1,1,1,3,1,0,0,1,3,Stayed,0,
1,27,0,1,0,0,Sierra Madre,91024,10558,1,9,6,1,1,27,1,Month-to-Month,53.9083,0.0,5.69,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,29,0,1,1,1,Pasadena,91101,16812,1,9,72,0,1,0,0,Two Year,19.4604,0.0,27.16,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,42,0,0,0,0,Pasadena,91103,27891,0,0,32,1,1,3,1,Month-to-Month,54.3625,0.0,32.02,0,1,0,0,1,0,0,0,0,5,Stayed,0,
0,52,0,1,0,0,Pasadena,91104,38460,1,1,65,1,1,2,0,Month-to-Month,91.2462,1.6923,19.84,0,1,0,0,1,0,1,1,2,5,Stayed,0,
1,54,0,1,1,2,Pasadena,91105,10253,1,10,45,1,0,18,1,Month-to-Month,51.8633,0.0,0.0,1,0,0,0,1,1,1,1,3,3,Stayed,0,
0,20,0,0,0,0,Pasadena,91106,23742,0,0,42,0,1,0,0,One Year,22.6155,0.0,27.64,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,64,0,0,0,0,Pasadena,91107,32369,0,0,8,1,1,7,1,Month-to-Month,71.5562,0.0,11.58,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,38,0,0,1,2,San Marino,91108,13158,0,0,32,0,1,0,0,Two Year,21.775,0.0,16.94,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,33,0,0,0,0,Glendale,91203,14493,0,0,1,1,1,25,1,Month-to-Month,47.95,0.0,46.23,1,0,0,0,1,0,0,0,0,4,Joined,0,
1,25,0,1,0,0,Glendale,91205,41390,1,7,1,1,1,52,0,Month-to-Month,45.0,10.0,40.63,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,24,0,0,0,0,La Crescenta,91214,29110,0,0,4,0,1,0,0,Two Year,29.2375,0.0,9.75,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,23,0,1,0,0,Calabasas,91302,23661,1,7,56,0,1,0,0,One Year,22.5304,0.0,21.21,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,61,0,0,0,0,Canoga Park,91303,23519,0,0,45,1,1,6,1,Month-to-Month,72.7511,0.0,10.36,1,0,1,0,2,1,1,1,3,4,Stayed,0,
1,22,0,1,1,2,Canoga Park,91304,49242,1,5,71,0,1,0,0,Two Year,19.9415,0.0,22.36,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,49,0,1,0,0,Winnetka,91306,43857,1,3,59,1,1,4,1,One Year,67.0881,0.0,16.06,1,1,1,0,3,1,0,0,1,3,Stayed,0,
0,37,0,0,0,0,West Hills,91307,23637,0,0,69,1,0,19,0,One Year,36.1196,2.1739,0.0,0,1,1,0,2,0,0,0,0,5,Stayed,0,
0,62,0,0,0,0,Chatsworth,91311,35325,0,0,19,0,1,0,0,One Year,14.6947,0.0,17.17,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,24,0,1,1,2,Encino,91316,27614,1,8,55,0,1,0,0,Two Year,19.6909,0.0,27.75,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,48,0,0,0,0,Newbury Park,91320,37779,0,0,38,0,1,0,0,One Year,19.8816,0.0,32.63,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,35,0,1,1,2,San Fernando,91340,33389,1,4,46,0,1,0,0,Two Year,20.3663,0.0,14.91,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,22,0,1,0,0,North Hills,91343,57017,1,5,65,1,1,71,1,Two Year,59.34,0.0,34.31,1,0,1,1,3,0,0,0,0,4,Stayed,0,
0,21,0,1,1,3,Santa Clarita,91350,40077,1,6,71,0,1,0,0,Two Year,19.4148,0.0,11.3,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,37,0,1,0,0,Valencia,91354,17846,1,4,6,0,1,0,0,One Year,28.5,0.0,47.29,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,42,0,1,1,2,Thousand Oaks,91360,42526,1,4,64,1,1,11,1,One Year,105.025,0.0,13.95,1,0,0,1,2,1,1,1,3,4,Stayed,0,
0,49,0,0,0,0,Thousand Oaks,91362,33057,0,0,1,1,1,10,1,Month-to-Month,44.05,0.0,30.73,0,0,0,0,0,0,0,0,0,5,Joined,0,
0,48,0,1,1,1,Woodland Hills,91364,25988,0,0,72,0,1,0,0,Two Year,24.0924,0.0,19.64,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,50,0,0,0,0,Woodland Hills,91367,36123,0,0,1,1,1,4,1,Month-to-Month,45.55,0.0,16.34,0,0,0,0,0,0,0,0,0,4,Joined,0,
1,41,0,1,1,3,Oak Park,91377,14814,1,9,51,1,1,75,1,Month-to-Month,89.0069,0.0,27.23,1,1,0,0,2,0,1,1,2,3,Stayed,0,
1,45,0,1,1,1,Stevenson Ranch,91381,9937,1,1,41,0,1,0,0,Two Year,19.6159,0.0,23.95,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,59,0,1,0,0,Castaic,91384,22177,1,6,72,1,1,22,1,Two Year,69.5993,0.0,43.12,1,1,1,0,3,1,0,0,1,3,Stayed,0,
1,64,0,1,0,0,Van Nuys,91401,40376,1,6,43,1,1,14,1,Two Year,83.1279,0.0,21.08,1,1,0,1,3,1,1,1,3,4,Stayed,0,
0,64,0,1,0,0,Fallbrook,92028,42239,1,6,72,1,1,3,1,Two Year,112.3111,0.0,23.27,1,1,1,1,4,1,1,1,3,3,Stayed,0,
0,21,0,1,0,0,Sherman Oaks,91403,22085,1,1,47,1,1,85,0,One Year,97.0851,1.7021,20.93,0,0,0,0,0,1,1,1,3,5,Stayed,0,
0,61,0,0,0,0,Van Nuys,91405,51348,0,0,72,1,1,27,1,Two Year,88.366,0.0,46.1,1,1,1,1,4,1,1,1,3,4,Stayed,0,
0,23,0,0,0,0,Van Nuys,91406,50047,0,0,3,0,1,0,0,Month-to-Month,22.3667,0.0,16.39,0,0,0,0,0,0,0,0,0,5,Joined,0,
0,39,0,0,0,0,Encino,91436,13129,0,0,26,1,0,6,1,Month-to-Month,44.4827,0.0,0.0,1,1,0,0,2,0,1,1,2,4,Stayed,0,
0,28,0,1,1,3,Burbank,91501,18112,1,9,29,1,1,73,1,Month-to-Month,63.2466,0.0,1.41,1,0,0,0,1,0,1,1,2,3,Stayed,0,
0,50,0,0,0,0,Burbank,91504,25882,0,0,27,1,1,21,1,One Year,54.7278,0.0,20.29,1,1,0,0,2,0,0,0,0,3,Stayed,0,
0,30,0,1,1,2,Burbank,91505,29245,1,6,24,1,1,26,1,Month-to-Month,71.1021,0.0,44.57,1,1,0,1,3,0,1,1,2,3,Stayed,0,
0,60,0,1,0,0,Burbank,91506,18539,1,1,67,1,1,13,0,Two Year,59.0104,0.597,21.17,1,0,1,1,3,0,0,0,0,3,Stayed,0,
1,55,0,0,0,0,North Hollywood,91602,16996,0,0,23,1,1,8,1,One Year,57.7326,0.0,9.04,0,1,1,0,2,0,0,0,0,3,Stayed,0,
0,63,0,0,0,0,Studio City,91604,26157,0,0,14,1,0,12,1,Month-to-Month,29.9786,0.0,0.0,0,1,0,0,1,0,0,0,0,5,Stayed,0,
0,46,0,0,1,2,Rancho Cucamonga,91701,39064,0,0,16,1,1,18,1,Month-to-Month,67.7312,0.0,13.99,1,1,0,0,2,0,1,1,2,4,Stayed,0,
1,47,0,1,0,0,Azusa,91702,57775,1,1,46,1,0,8,1,Month-to-Month,43.6489,0.0,0.0,0,0,0,0,0,1,1,1,3,3,Stayed,0,
0,62,0,0,0,0,Baldwin Park,91706,76890,0,0,68,1,1,29,1,Two Year,86.511,0.0,11.5,1,1,0,1,3,1,1,1,3,4,Stayed,0,
0,51,0,0,0,0,Chino Hills,91709,66754,0,0,38,1,1,22,0,Month-to-Month,69.9355,2.3684,28.0,1,1,1,1,4,0,0,0,0,3,Stayed,0,
0,49,0,0,0,0,Covina,91722,33817,0,0,17,1,1,21,1,Month-to-Month,94.8353,0.0,34.98,0,1,1,0,2,0,1,1,2,5,Stayed,0,
0,25,0,1,1,1,Covina,91723,17554,1,1,4,0,1,0,0,Two Year,19.1625,0.0,24.57,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,35,0,0,0,0,Covina,91724,25068,0,0,12,0,1,0,0,One Year,21.725,0.0,26.67,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,57,0,1,0,0,Rancho Cucamonga,91730,51970,1,1,72,1,1,11,1,Two Year,89.4701,0.0,34.97,1,1,1,1,4,1,1,1,3,3,Stayed,0,
0,58,0,0,0,0,El Monte,91731,30211,0,0,3,1,1,9,1,Month-to-Month,88.9333,0.0,15.6,0,0,0,0,0,1,1,1,3,3,Joined,0,
1,38,0,0,0,0,South El Monte,91733,45645,0,0,41,0,1,0,0,One Year,23.4695,0.0,32.66,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,55,0,0,0,0,Rancho Cucamonga,91737,23079,0,0,40,1,0,12,0,One Year,34.5725,3.25,0.0,0,1,0,1,2,0,0,0,0,3,Stayed,0,
1,44,0,0,0,0,Rancho Cucamonga,91739,12937,0,0,7,1,1,13,1,Month-to-Month,81.5786,0.0,3.34,1,1,0,1,3,1,1,1,3,4,Stayed,0,
0,24,0,0,0,0,Glendora,91740,25135,0,0,69,0,1,0,0,Two Year,20.2804,0.0,7.18,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,64,0,1,0,0,Glendora,91741,24973,1,1,7,0,1,0,0,One Year,21.4286,0.0,21.09,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,22,0,1,1,1,La Puente,91744,84965,1,1,5,1,0,59,1,Month-to-Month,33.44,0.0,0.0,0,1,0,0,1,0,0,0,0,3,Stayed,0,
1,57,0,1,1,1,Hacienda Heights,91745,53686,1,1,72,1,1,14,1,Two Year,106.3528,0.0,6.41,1,1,1,1,4,1,0,0,1,4,Stayed,0,
0,64,0,1,0,0,La Puente,91746,30802,1,1,44,0,1,0,0,One Year,19.6602,0.0,27.4,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,59,0,0,0,0,Rowland Heights,91748,46342,0,0,65,1,1,6,0,One Year,94.6746,1.2308,27.68,0,1,1,0,2,1,0,0,1,5,Stayed,0,
1,20,0,0,0,0,La Verne,91750,35530,0,0,3,1,1,48,1,Month-to-Month,58.0667,0.0,40.99,0,0,0,1,1,1,0,0,1,5,Joined,0,
0,45,0,0,0,0,Mira Loma,91752,18980,0,0,24,1,1,2,1,Month-to-Month,52.9,0.0,2.33,0,0,0,1,1,0,0,0,0,5,Stayed,0,
0,28,0,0,0,0,Mt Baldy,91759,47,0,0,24,1,1,69,1,Month-to-Month,56.1875,0.0,30.07,1,0,0,1,2,0,0,0,0,3,Stayed,0,
0,43,0,1,0,0,Ontario,91762,54254,1,1,22,0,1,0,0,Month-to-Month,21.4341,0.0,20.78,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,33,0,1,0,0,Montclair,91763,34447,1,10,70,1,1,24,1,Two Year,84.7393,0.0,30.06,0,1,1,1,3,1,1,1,3,5,Stayed,0,
0,55,0,1,1,3,Ontario,91764,49474,1,1,25,1,1,76,0,Month-to-Month,56.186,0.4,25.87,0,0,0,0,0,1,0,0,1,4,Stayed,0,
0,24,0,1,1,3,Diamond Bar,91765,46532,0,0,37,0,1,0,0,Two Year,19.6243,0.0,8.21,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,39,0,1,0,0,Pomona,91767,46626,1,9,59,1,1,24,1,Two Year,71.0992,0.0,24.81,0,0,1,1,2,1,0,0,1,5,Stayed,0,
0,19,0,1,1,3,San Gabriel,91775,23444,1,1,1,1,1,85,1,Month-to-Month,81.05,0.0,36.32,0,0,0,0,0,0,1,1,2,5,Joined,0,
0,28,0,0,0,0,San Gabriel,91776,38041,0,0,3,0,1,0,0,Month-to-Month,25.65,0.0,37.01,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,29,0,1,0,0,Temple City,91780,32718,1,3,53,1,1,69,1,One Year,109.6179,0.0,41.82,0,1,1,1,3,1,1,1,3,3,Stayed,0,
0,27,0,0,0,0,Upland,91784,23331,0,0,1,0,1,0,0,Month-to-Month,20.2,0.0,42.15,0,0,0,0,0,0,0,0,0,3,Joined,0,
0,59,0,0,0,0,Upland,91786,48827,0,0,20,0,1,0,0,One Year,20.795,0.0,30.13,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,61,0,0,0,0,West Covina,91790,44099,0,0,51,0,1,0,0,One Year,19.548,0.0,29.87,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,56,0,1,0,0,West Covina,91791,30458,1,4,51,1,1,12,1,One Year,61.6696,0.0,47.18,1,1,0,1,3,0,0,0,0,3,Stayed,0,
1,21,0,1,1,3,West Covina,91792,31622,1,1,13,0,1,0,0,Two Year,20.4077,0.0,42.23,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,28,0,0,0,0,Alhambra,91801,54382,0,0,1,0,1,0,0,Month-to-Month,20.9,0.0,10.21,0,0,0,0,0,0,0,0,0,5,Joined,0,
0,53,0,0,1,1,Alhambra,91803,30635,0,0,1,0,1,0,0,Month-to-Month,21.05,0.0,10.14,0,0,0,0,0,0,0,0,0,3,Joined,0,
0,46,0,0,0,0,Alpine,91901,16486,0,0,63,1,1,11,0,One Year,72.6397,1.1111,18.05,1,1,1,1,4,0,0,0,0,3,Stayed,0,
0,64,0,0,0,0,Bonita,91902,17389,0,0,3,1,1,30,1,Month-to-Month,63.0333,0.0,33.53,0,0,0,0,0,0,1,1,2,5,Joined,0,
0,49,0,0,0,0,Boulevard,91905,1509,0,0,46,0,1,0,0,Two Year,19.7424,0.0,30.99,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,31,0,0,0,0,Campo,91906,3133,0,0,1,1,1,11,1,Month-to-Month,49.8,0.0,3.97,0,0,0,0,0,0,0,0,0,4,Joined,0,
1,60,0,1,1,1,Chula Vista,91911,71126,1,8,71,0,1,0,0,Two Year,21.1401,0.0,11.13,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,38,0,1,1,3,Chula Vista,91913,12884,1,10,55,1,1,56,1,Month-to-Month,92.7118,0.0,22.56,0,0,1,0,1,1,0,0,1,5,Stayed,0,
1,38,0,0,0,0,Chula Vista,91914,2606,0,0,70,1,1,3,0,One Year,91.2279,1.4286,13.4,0,1,1,1,3,0,0,0,0,3,Stayed,0,
0,32,0,1,1,3,Descanso,91916,1587,1,10,67,1,1,57,1,Two Year,102.7724,0.0,11.31,1,0,0,1,2,1,1,1,3,3,Stayed,0,
0,27,0,1,0,0,Guatay,91931,796,1,6,14,1,1,59,1,Month-to-Month,47.775,0.0,4.05,0,0,1,0,1,0,0,0,0,3,Stayed,0,
1,28,0,1,1,2,Imperial Beach,91932,26662,1,5,20,1,1,48,1,Month-to-Month,95.81,0.0,38.71,0,0,1,1,2,0,1,1,2,3,Stayed,0,
1,56,0,1,1,6,La Mesa,91941,44652,1,6,49,1,1,53,1,Month-to-Month,94.1622,0.0,8.18,0,0,0,0,0,1,1,1,3,5,Stayed,0,
1,32,0,0,0,0,La Mesa,91942,24005,0,0,72,1,1,16,1,Two Year,100.8507,0.0,2.25,1,1,1,0,3,1,0,0,1,3,Stayed,0,
1,25,0,1,0,0,Lemon Grove,91945,24961,1,1,46,1,1,82,1,Month-to-Month,53.4739,0.0,44.74,1,0,0,0,1,0,0,1,1,3,Stayed,0,
0,57,0,0,0,0,Mount Laguna,91948,81,0,0,24,1,1,14,0,Month-to-Month,85.3667,3.3333,13.13,0,1,1,0,2,0,0,0,0,4,Stayed,0,
1,52,0,1,1,2,National City,91950,62355,1,9,5,1,0,19,1,Month-to-Month,32.71,0.0,0.0,0,1,0,1,2,0,0,0,0,5,Stayed,0,
1,21,0,1,1,1,Pine Valley,91962,1604,1,6,33,1,1,73,1,Month-to-Month,87.5364,0.0,11.01,0,1,1,1,3,0,0,1,1,3,Stayed,0,
1,23,0,0,0,0,Potrero,91963,905,0,0,42,1,1,41,1,One Year,57.6571,0.0,29.44,1,1,0,0,2,0,0,1,1,3,Stayed,0,
0,21,0,0,0,0,Spring Valley,91977,56100,0,0,23,1,1,30,1,One Year,99.6848,0.0,41.94,1,0,1,0,2,1,1,1,3,3,Stayed,0,
0,26,0,0,0,0,Spring Valley,91978,7863,0,0,8,1,1,59,1,Month-to-Month,69.175,0.0,41.93,0,0,0,0,0,0,0,1,1,5,Stayed,0,
0,32,0,0,0,0,Tecate,91980,91,0,0,66,1,1,30,1,One Year,52.5106,0.0,11.56,1,1,0,0,2,0,0,0,0,4,Stayed,0,
1,22,0,0,0,0,Carlsbad,92008,35582,0,0,53,1,1,73,1,One Year,98.1283,0.0,8.33,0,1,1,0,2,1,1,1,3,4,Stayed,0,
1,61,0,0,0,0,Carlsbad,92009,43161,0,0,60,1,0,4,1,Two Year,53.9508,0.0,0.0,1,0,1,0,2,1,1,1,3,3,Stayed,0,
1,32,0,0,0,0,El Cajon,92019,40995,0,0,20,0,1,0,0,One Year,21.6875,0.0,10.9,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,25,0,1,1,1,El Cajon,92020,55277,1,10,23,1,1,71,1,Month-to-Month,81.2348,0.0,9.84,0,0,0,0,0,0,1,1,2,3,Stayed,0,
0,23,0,1,0,0,El Cajon,92021,61872,1,8,72,1,1,53,1,Two Year,79.5632,0.0,35.07,1,0,1,1,3,1,1,1,3,5,Stayed,0,
0,43,0,0,0,0,Escondido,92025,49281,0,0,21,0,1,0,0,Two Year,18.5905,0.0,16.81,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,21,0,0,0,0,Fallbrook,92028,42239,0,0,57,1,1,48,1,Two Year,68.3228,0.0,36.14,0,1,1,1,3,1,0,1,2,3,Stayed,0,
1,42,0,1,1,2,Escondido,92029,17944,1,9,45,0,1,0,0,Two Year,19.6978,0.0,21.73,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,35,0,0,0,0,Julian,92036,3577,0,0,10,1,1,13,1,Month-to-Month,102.155,0.0,26.43,0,1,1,0,2,0,1,1,2,3,Stayed,0,
0,49,0,0,1,5,Lakeside,92040,42277,0,0,14,0,1,0,0,Month-to-Month,19.1714,0.0,40.66,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,42,0,1,0,0,Oceanside,92054,98239,1,3,27,1,1,14,1,One Year,81.6426,0.0,11.83,1,0,0,1,2,1,1,1,3,3,Stayed,0,
1,59,0,1,1,1,Pala,92059,1831,0,0,69,1,1,24,1,Two Year,92.7254,0.0,28.53,0,1,0,1,2,0,1,1,2,5,Stayed,0,
1,59,0,1,0,0,Poway,92064,47969,1,7,35,1,0,24,0,Two Year,47.4871,4.0,0.0,1,0,0,1,2,1,0,0,1,4,Stayed,0,
0,33,0,1,0,0,Ranchita,92066,339,1,3,45,1,1,13,1,One Year,80.0144,0.0,39.82,0,1,1,0,2,1,1,1,3,3,Stayed,0,
1,60,0,0,0,0,Rancho Santa Fe,92067,7615,0,0,17,1,1,19,1,Month-to-Month,78.1853,0.0,22.61,0,1,0,0,1,1,0,0,1,5,Stayed,0,
0,62,0,0,0,0,Santa Ysabel,92070,1143,0,0,22,0,1,0,0,One Year,19.2045,0.0,20.46,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,21,0,1,0,0,Solana Beach,92075,12173,1,5,67,1,1,58,1,Two Year,69.0694,0.0,2.12,1,0,1,1,3,0,1,1,2,3,Stayed,0,
1,45,0,1,1,3,San Marcos,92078,6760,1,8,67,1,1,22,1,Two Year,100.2672,0.0,17.79,0,0,1,1,2,1,1,1,3,5,Stayed,0,
1,30,0,0,0,0,Warner Springs,92086,1205,0,0,5,0,1,0,0,Month-to-Month,23.59,0.0,3.37,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,47,0,0,0,0,Rancho Santa Fe,92091,1072,0,0,54,1,0,10,1,Two Year,45.5657,0.0,0.0,1,0,0,1,2,1,0,0,1,4,Stayed,0,
0,56,0,1,0,0,San Diego,92107,27959,1,8,70,1,1,2,1,Two Year,81.8836,0.0,27.97,1,1,1,1,4,1,0,0,1,3,Stayed,0,
0,51,0,1,1,2,San Diego,92109,46086,1,5,53,1,1,12,1,Month-to-Month,87.0962,0.0,26.84,1,0,1,1,3,1,1,1,3,5,Stayed,0,
1,63,0,0,0,0,San Diego,92111,46828,0,0,31,0,1,0,0,One Year,19.0081,0.0,33.71,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,56,0,1,1,3,San Diego,92113,47431,1,8,13,1,1,56,1,Month-to-Month,57.7,0.0,28.15,0,1,1,1,3,0,0,0,0,3,Stayed,0,
1,33,0,1,1,1,San Diego,92114,66838,1,6,28,1,1,30,1,Month-to-Month,50.3661,0.0,41.41,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,62,0,1,0,0,San Diego,92116,33083,1,8,38,0,1,0,0,Two Year,19.5658,0.0,6.97,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,28,0,1,0,0,San Diego,92119,21866,1,9,52,1,1,85,1,One Year,74.3356,0.0,10.4,1,1,0,0,2,1,1,1,3,5,Stayed,0,
0,42,0,1,1,3,San Diego,92120,25569,1,2,62,1,1,20,1,Two Year,110.0911,0.0,1.76,1,1,1,1,4,1,1,1,3,4,Stayed,0,
1,40,0,0,0,0,San Diego,92121,4258,0,0,16,1,1,28,1,Month-to-Month,83.7562,0.0,22.3,0,1,0,0,1,0,1,1,2,5,Stayed,0,
0,57,0,0,0,0,San Diego,92123,25232,0,0,12,1,1,23,1,One Year,98.6667,0.0,49.0,0,0,1,0,1,1,1,1,3,5,Stayed,0,
1,63,0,1,1,1,San Diego,92124,30206,1,1,72,1,1,14,1,Two Year,117.7458,0.0,31.83,1,1,1,1,4,1,1,1,3,3,Stayed,0,
1,33,0,1,0,0,San Diego,92127,20046,1,1,24,0,1,0,0,One Year,19.0354,0.0,32.86,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,64,0,0,0,0,San Diego,92128,42733,0,0,15,0,1,0,0,Two Year,22.1067,0.0,39.49,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,54,0,0,1,2,San Diego,92130,28201,0,0,2,1,1,12,1,Month-to-Month,67.3,0.0,14.88,1,1,0,0,2,0,0,0,0,4,Joined,0,
1,40,0,1,1,3,San Diego,92131,29283,1,3,5,1,0,53,1,Month-to-Month,25.1,0.0,0.0,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,20,0,1,0,0,San Ysidro,92173,28488,1,8,41,1,1,69,1,One Year,61.2512,0.0,2.43,1,1,1,0,3,0,0,1,1,3,Stayed,0,
1,26,0,0,1,1,Indio,92201,56307,0,0,43,1,1,30,1,Month-to-Month,63.6523,0.0,5.6,1,1,0,0,2,0,1,1,2,3,Stayed,0,
